tap,id,gt_start,gt_end,pred_start,pred_end,tiou
projector,nisqa_temporal_09187,0.986,1.707,6.72,6.92,0.0
projector,nisqa_temporal_09194,3.896,5.281,3.88,5.28,0.9878658101356178
projector,nisqa_temporal_09214,7.438,8.684,7.5600000000000005,8.52,0.7704654895666126
projector,nisqa_temporal_09268,0.096,1.512,0.12,1.48,0.9604519774011299
projector,nisqa_temporal_09315,0.825,2.325,0.72,2.36,0.9146341463414636
projector,nisqa_temporal_09335,1.398,2.037,1.36,2.16,0.79875
projector,nisqa_temporal_09356,5.171,6.921,5.04,6.16,0.5257841573631046
projector,nisqa_temporal_09423,0.003,1.503,0.12,1.6,0.8659987476518473
projector,nisqa_temporal_09430,0.03,0.81,0.04,0.24,0.2564102564102564
projector,nisqa_temporal_09450,2.494,5.494,3.7600000000000002,5.08,0.44
projector,nisqa_temporal_09470,3.695,6.195,4.92,5.16,0.09600000000000007
projector,nisqa_temporal_09504,1.652,2.668,1.6,2.92,0.7696969696969699
projector,nisqa_temporal_09524,8.366,8.981,8.4,8.52,0.19512195121951087
projector,nisqa_temporal_09531,8.587,10.321,5.48,5.68,0.0
projector,nisqa_temporal_09538,2.636,3.461,2.52,3.48,0.8593749999999998
projector,nisqa_temporal_09626,2.061,4.311,1.4000000000000001,1.6,0.0
projector,nisqa_temporal_09639,3.204,3.839,4.84,4.92,0.0
projector,nisqa_temporal_09653,3.779,5.279,4.2,4.24,0.02666666666666669
projector,nisqa_temporal_09659,0.171,0.78,1.56,1.72,0.0
projector,nisqa_temporal_09815,3.63,5.039,3.4,5.2,0.7827777777777776
projector,nisqa_temporal_09842,0.031,0.737,0.24,0.56,0.4532577903682721
projector,nisqa_temporal_09848,7.428,8.645,7.92,8.32,0.3286770747740349
projector,nisqa_temporal_09862,6.191,6.824,6.12,6.92,0.7912500000000002
projector,nisqa_temporal_09875,4.094,4.71,4.12,4.84,0.7908847184986598
projector,nisqa_temporal_09896,5.981,7.981,6.24,6.5600000000000005,0.16000000000000014
projector,nisqa_temporal_09956,6.16,6.775,6.16,6.5600000000000005,0.650406504065041
projector,nisqa_temporal_09983,5.366,5.971,5.5200000000000005,5.6000000000000005,0.13223140495867772
projector,nisqa_temporal_10017,4.818,6.646,4.72,4.92,0.05295950155763256
projector,nisqa_temporal_10037,2.221,4.221,3.3200000000000003,4.12,0.3999999999999999
projector,nisqa_temporal_10044,7.432,8.456,1.48,1.72,0.0
projector,nisqa_temporal_10051,4.527,6.277,5.6000000000000005,5.96,0.20571428571428538
projector,nisqa_temporal_10139,8.281,8.974,4.44,4.48,0.0
projector,nisqa_temporal_10240,2.705,3.322,4.76,4.88,0.0
projector,nisqa_temporal_10274,6.807,7.911,6.8,8.040000000000001,0.8903225806451599
projector,nisqa_temporal_10287,2.525,5.275,3.08,3.24,0.05818181818181822
projector,nisqa_temporal_10314,2.15,4.9,2.12,3.64,0.5359712230215827
projector,nisqa_temporal_10341,1.968,4.468,3.0,3.08,0.03200000000000003
projector,nisqa_temporal_10456,0.043,2.543,1.96,2.6,0.22800156433320304
projector,nisqa_temporal_10476,1.144,2.181,1.12,2.12,0.919886899151744
projector,nisqa_temporal_10564,1.86,2.484,5.12,5.32,0.0
projector,nisqa_temporal_10658,2.655,5.155,4.8,5.08,0.11200000000000009
projector,nisqa_temporal_10679,6.911,7.532,1.8800000000000001,2.16,0.0
projector,nisqa_temporal_10699,7.652,8.409,4.64,4.8,0.0
projector,nisqa_temporal_10739,2.3,2.914,2.2800000000000002,3.0,0.8527777777777785
projector,nisqa_temporal_10773,3.673,4.363,3.56,4.8,0.5564516129032262
projector,nisqa_temporal_10820,9.939,10.609,10.040000000000001,10.52,0.7164179104477593
projector,nisqa_temporal_10915,5.483,6.243,5.8,6.32,0.5292712066905617
projector,nisqa_temporal_10942,2.874,4.874,2.92,4.88,0.9740777666999003
projector,nisqa_temporal_10949,0.239,0.855,0.56,0.84,0.4545454545454544
projector,nisqa_temporal_10982,4.488,5.988,4.36,5.2,0.43734643734643713
projector,nisqa_temporal_10996,2.634,3.628,0.12,0.24,0.0
projector,nisqa_temporal_11036,0.783,1.425,0.76,1.04,0.38646616541353385
projector,nisqa_temporal_11219,7.05,7.656,7.04,7.8,0.7973684210526316
projector,nisqa_temporal_11239,2.934,5.003,1.52,1.6400000000000001,0.0
projector,nisqa_temporal_11327,6.895,8.269,6.88,7.72,0.593952483801296
projector,nisqa_temporal_11340,1.478,2.187,4.0,4.44,0.0
projector,nisqa_temporal_11414,5.942,6.772,6.4,6.48,0.09638554216867477
projector,nisqa_temporal_11455,1.174,1.935,3.44,3.8000000000000003,0.0
projector,nisqa_temporal_11462,3.327,4.44,3.72,4.5200000000000005,0.603520536462699
projector,nisqa_temporal_11475,3.232,6.232,3.68,4.4,0.24000000000000007
projector,nisqa_temporal_11509,3.45,6.45,5.0,5.48,0.16000000000000014
projector,nisqa_temporal_11549,0.04,0.647,4.8,5.4,0.0
projector,nisqa_temporal_11590,5.391,6.003,1.36,1.4000000000000001,0.0
projector,nisqa_temporal_11597,6.079,6.692,6.0,6.72,0.8513888888888897
projector,nisqa_temporal_11624,2.954,3.628,0.16,0.84,0.0
projector,nisqa_temporal_11630,0.351,2.351,6.48,6.68,0.0
projector,nisqa_temporal_11644,3.427,4.042,3.48,4.08,0.8606431852986215
projector,nisqa_temporal_11678,1.083,1.782,6.32,6.5200000000000005,0.0
projector,nisqa_temporal_11725,1.665,3.665,5.24,5.44,0.0
projector,nisqa_temporal_11759,0.144,1.044,0.76,0.8,0.04444444444444448
projector,nisqa_temporal_11799,3.917,5.417,4.5200000000000005,5.0,0.3199999999999997
projector,nisqa_temporal_11833,3.083,4.582,1.32,2.2,0.0
projector,nisqa_temporal_11846,6.983,7.963,7.0,7.5200000000000005,0.5306122448979594
projector,nisqa_temporal_11887,4.723,5.695,3.2800000000000002,3.3200000000000003,0.0
projector,nisqa_temporal_11907,4.603,5.48,4.32,5.48,0.7560344827586212
projector,nisqa_temporal_11941,8.384,9.0,8.32,8.92,0.7882352941176468
projector,nisqa_temporal_11995,2.804,3.498,5.12,5.48,0.0
projector,nisqa_temporal_12002,7.239,7.924,7.24,7.96,0.9486823855755896
projector,nisqa_temporal_12069,0.229,1.116,7.5600000000000005,7.96,0.0
projector,nisqa_temporal_12096,6.217,6.901,6.24,6.96,0.8896366083445482
projector,nisqa_temporal_12211,0.204,1.159,0.32,0.8,0.5026178010471204
projector,nisqa_temporal_12218,3.713,4.314,3.2800000000000002,3.48,0.0
projector,nisqa_temporal_12245,7.652,10.504,4.2,4.6000000000000005,0.0
projector,nisqa_temporal_12265,7.605,8.328,4.36,4.72,0.0
projector,nisqa_temporal_12312,2.635,4.385,3.12,3.56,0.2514285714285714
projector,nisqa_temporal_12339,7.693,8.429,7.72,8.28,0.7608695652173901
projector,nisqa_temporal_12353,0.677,2.535,0.68,2.92,0.8270173874275524
projector,nisqa_temporal_12366,7.635,8.314,7.76,8.36,0.7641379310344835
projector,nisqa_temporal_12447,5.083,7.583,5.12,6.44,0.5280000000000001
projector,nisqa_temporal_12481,7.342,10.092,7.04,8.68,0.43840104849279155
projector,nisqa_temporal_12515,10.176,10.958,10.120000000000001,10.92,0.88782816229117
projector,nisqa_temporal_12535,6.793,7.424,7.0,7.08,0.12678288431061813
projector,nisqa_temporal_12575,7.003,9.753,8.88,9.48,0.21818181818181806
projector,nisqa_temporal_12609,1.84,4.34,2.96,4.28,0.5280000000000001
projector,nisqa_temporal_12663,10.575,11.276,10.88,11.28,0.5617021276595731
projector,nisqa_temporal_12683,7.304,7.918,2.08,2.16,0.0
projector,nisqa_temporal_12690,1.833,3.833,2.4,3.48,0.54
projector,nisqa_temporal_12710,7.054,7.739,7.08,7.76,0.9334277620396604
projector,nisqa_temporal_12717,4.019,5.204,4.5200000000000005,4.5600000000000005,0.033755274261603414
projector,nisqa_temporal_12832,8.316,8.918,8.36,8.84,0.7973421926910326
projector,nisqa_temporal_12852,5.927,7.018,5.92,6.84,0.8315118397085614
projector,nisqa_temporal_12872,4.966,5.674,4.88,5.72,0.8428571428571432
projector,nisqa_temporal_12960,2.792,5.542,2.84,3.04,0.0727272727272728
projector,nisqa_temporal_12980,5.043,5.645,5.12,5.36,0.3986710963455157
projector,nisqa_temporal_13014,0.0,3.0,1.28,2.24,0.32000000000000006
projector,nisqa_temporal_13061,6.087,6.717,6.0,6.92,0.6847826086956521
projector,nisqa_temporal_13142,0.427,3.427,1.72,3.2,0.4933333333333334
projector,nisqa_temporal_13223,0.211,2.461,0.44,2.6,0.8459606529928839
projector,nisqa_temporal_13237,10.736,11.811,10.64,11.08,0.29376601195559315
projector,nisqa_temporal_13291,5.216,6.966,5.8,6.5600000000000005,0.43428571428571466
projector,nisqa_temporal_13298,0.034,0.993,0.64,0.92,0.2919708029197081
projector,nisqa_temporal_13331,5.566,6.275,5.5200000000000005,6.5600000000000005,0.6817307692307697
projector,nisqa_temporal_13365,8.524,9.179,8.52,9.120000000000001,0.904400606980275
projector,nisqa_temporal_13385,0.698,1.701,1.2,1.72,0.49021526418786704
projector,nisqa_temporal_13473,7.717,8.985,1.6400000000000001,2.0,0.0
